id,nome,preco,precoparcelado,descontoPorcentagem,link,vendedor,freteGratis,oferta,OpenBox
386859,"Microfone Gamer HyperX QuadCast S Podcast, Antivibração, LED RGB, USB, Compatível com PC, PS4 e Mac, Branco - 519P0AA","999,99","1176,46",15,https://kabum.com.br/produto/386859/microfone-gamer-hyperx-quadcast-s-podcast-antivibracao-led-rgb-usb-compativel-com-pc-ps4-e-mac-branco-519p0aa,KaBuM!,FALSE,"{'idOferta': 721489, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 14:26:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 899.99, 'precoParcelado': 1058.81, 'descontoPorcentagem': 10, 'disponivel': 174}",FALSE
386864,"Headset Gamer Sem fio HyperX Cloud Alpha, Som Surround 7.1, Drivers 50mm, USB, 300 horas de Bateria, Preto e Vermelho - 4P5D4AA","1399,99","1647,05",15,https://kabum.com.br/produto/386864/headset-gamer-sem-fio-hyperx-cloud-alpha-som-surround-7-1-drivers-50mm-usb-300-horas-de-bateria-preto-e-vermelho-4p5d4aa,KaBuM!,FALSE,"{'idOferta': 721508, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 14:26:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 999.99, 'precoParcelado': 1176.46, 'descontoPorcentagem': 28, 'disponivel': 472}",FALSE
195585,"Teclado Mecânico Gamer Motospeed CK61 RGB, Switch Outemu Red, Branco - FMSTC0116BRO","249,99","294,11",15,https://kabum.com.br/produto/195585/teclado-mecanico-gamer-motospeed-ck61-rgb-switch-outemu-red-branco-fmstc0116bro,KaBuM!,FALSE,"{'idOferta': 721097, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-17 08:26:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 199.99, 'precoParcelado': 235.28, 'descontoPorcentagem': 20, 'disponivel': 115}",FALSE
101238,Cabo Fonte Sleeved Rise Mode Full White - RM-SL-FW,"239,99","282,34",15,https://kabum.com.br/produto/101238/cabo-fonte-sleeved-rise-mode-full-white-rm-sl-fw,KaBuM!,FALSE,"{'idOferta': 722761, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-25 07:46:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 99.99, 'precoParcelado': 117.64, 'descontoPorcentagem': 58, 'disponivel': 48}",FALSE
98244,"Mouse Gamer Logitech G502 HERO com RGB LIGHTSYNC, Ajustes de Peso, 11 Botões Programáveis, Sensor HERO 25K - 910-005550","369,99","435,28",15,https://kabum.com.br/produto/98244/mouse-gamer-logitech-g502-hero-com-rgb-lightsync-ajustes-de-peso-11-botoes-programaveis-sensor-hero-25k-910-005550,KaBuM!,FALSE,"{'idOferta': 723206, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 15:14:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 279.99, 'precoParcelado': 329.4, 'descontoPorcentagem': 24, 'disponivel': 187}",FALSE
397791,"Gabinete Gamer Hayom GB1729, Mid Tower, RGB, ATX, Lateral e Frontal em Vidro Temperado, 4x Cooler Fan RGB, Preto - GB1729","289,99","341,16",15,https://kabum.com.br/produto/397791/gabinete-gamer-hayom-gb1729-mid-tower-rgb-atx-lateral-e-frontal-em-vidro-temperado-4x-cooler-fan-rgb-preto-gb1729,KaBuM!,FALSE,"{'idOferta': 721579, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 15:48:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 269.99, 'precoParcelado': 317.64, 'descontoPorcentagem': 6, 'disponivel': 2}",FALSE
119923,"Microfone Nox Kapsule Podcast, USB, Mini Jack - NXKROMKPSL","299,99","352,93",15,https://kabum.com.br/produto/119923/microfone-nox-kapsule-podcast-usb-mini-jack-nxkromkpsl,KaBuM!,FALSE,"{'idOferta': 719719, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-10 08:30:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 249.99, 'precoParcelado': 294.11, 'descontoPorcentagem': 16, 'disponivel': 447}",TRUE
434314,"Suporte Multiarticulado de Mesa para Monitores de 17 a 35 ELG, Preto - F82N","199,99","235,28",15,https://kabum.com.br/produto/434314/suporte-multiarticulado-de-mesa-para-monitores-de-17-a-35-elg-preto-f82n,KaBuM!,FALSE,"{'idOferta': 723203, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 15:14:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 188.99, 'precoParcelado': 222.34, 'descontoPorcentagem': 5, 'disponivel': 25}",FALSE
171437,"Mouse Sem Fio Gamer Razer Viper Ultimate, Chroma, com Dock, Sensor Óptico, 8 Botões, 20000DPI, Mercury White - RZ01-03050400-R3U1","999,99","1176,46",15,https://kabum.com.br/produto/171437/mouse-sem-fio-gamer-razer-viper-ultimate-chroma-com-dock-sensor-optico-8-botoes-20000dpi-mercury-white-rz01-03050400-r3u1,KaBuM!,FALSE,"{'idOferta': 721462, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 14:26:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 649.99, 'precoParcelado': 764.69, 'descontoPorcentagem': 35, 'disponivel': 46}",TRUE
110045,"Gabinete Gamer Redragon Grapple, Mid Tower, RGB, Lateral em Vidro, Preto - GC-607BK","499,99","588,22",15,https://kabum.com.br/produto/110045/gabinete-gamer-redragon-grapple-mid-tower-rgb-lateral-em-vidro-preto-gc-607bk,KaBuM!,FALSE,"{'idOferta': 722739, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-25 07:46:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 279.99, 'precoParcelado': 329.4, 'descontoPorcentagem': 44, 'disponivel': 473}",FALSE
154100,"Suporte Triplo de Mesa para Monitor Husky Gaming, Articulado, Com Pistão, Gás, Preto - HGMAD002","309,99","364,69",15,https://kabum.com.br/produto/154100/suporte-triplo-de-mesa-para-monitor-husky-gaming-articulado-com-pistao-gas-preto-hgmad002,KaBuM!,FALSE,"{'idOferta': 718702, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-05 10:10:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 279.99, 'precoParcelado': 329.4, 'descontoPorcentagem': 9, 'disponivel': 26}",FALSE
379630,"Mouse com Fio Kross, USB, 1.000Dpi, Preto - KE-M108","12,99","15,28",15,https://kabum.com.br/produto/379630/mouse-com-fio-kross-usb-1-000dpi-preto-ke-m108,KaBuM!,FALSE,"{'idOferta': 720691, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-15 08:06:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 11.99, 'precoParcelado': 14.11, 'descontoPorcentagem': 7, 'disponivel': 19}",FALSE
367034,"Teclado Multimídia Dell, ABNT2, Preto - KB216","129,99","152,93",15,https://kabum.com.br/produto/367034/teclado-multimidia-dell-abnt2-preto-kb216,KaBuM!,FALSE,"{'idOferta': 723337, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 21:11:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 98.99, 'precoParcelado': 116.46, 'descontoPorcentagem': 23, 'disponivel': 49}",FALSE
105112,"Microfone Condensador Blue Yeti Podcast, USB, Preto - 988-000100","849,99","999,99",15,https://kabum.com.br/produto/105112/microfone-condensador-blue-yeti-podcast-usb-preto-988-000100,KaBuM!,FALSE,"{'idOferta': 721472, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 14:26:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 699.99, 'precoParcelado': 823.52, 'descontoPorcentagem': 17, 'disponivel': 78}",TRUE
95566,Mouse Gamer HyperX Pulsefire Surge RGB 16000 DPI - 4P5Q1AA,"299,99","352,93",15,https://kabum.com.br/produto/95566/mouse-gamer-hyperx-pulsefire-surge-rgb-16000-dpi-4p5q1aa,KaBuM!,FALSE,"{'idOferta': 722846, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-25 07:46:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 219.99, 'precoParcelado': 258.81, 'descontoPorcentagem': 26, 'disponivel': 43}",FALSE
378475,"Gabinete Gamer Top Premium WPC Z22, Full Tower, Lateral em Vidro temperado, PSU Cover, Preto - WPCZ22B","288,86","320,96",10,https://kabum.com.br/produto/378475/gabinete-gamer-top-premium-wpc-z22-full-tower-lateral-em-vidro-temperado-psu-cover-preto-wpcz22b,3green,TRUE,"{'idOferta': 720936, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-16 14:17:00', 'termino': '2023-05-31 08:00:00', 'exclusivoPrime': None, 'preco': 259, 'precoParcelado': 287.78, 'descontoPorcentagem': 10, 'disponivel': 176}",FALSE
317087,"Gabinete Gamer Redragon Superion, Mid Tower, Lateral em Vidro Temperado, Preto - GC-MB211","299,99","352,93",15,https://kabum.com.br/produto/317087/gabinete-gamer-redragon-superion-mid-tower-lateral-em-vidro-temperado-preto-gc-mb211,KaBuM!,FALSE,"{'idOferta': 722289, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-23 11:28:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 249.99, 'precoParcelado': 294.11, 'descontoPorcentagem': 16, 'disponivel': 16}",FALSE
79033,Caixa de Som C3Tech 2.0 Portátil 3W RMS Preta - SP-301BK,"39,99","47,05",15,https://kabum.com.br/produto/79033/caixa-de-som-c3tech-2-0-portatil-3w-rms-preta-sp-301bk,KaBuM!,FALSE,"{'idOferta': 723052, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 08:48:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 26.99, 'precoParcelado': 31.75, 'descontoPorcentagem': 32, 'disponivel': 144}",FALSE
109996,"Mouse Gamer Corsair Ironclaw Wireless, RGB, 10 Botões, 18000DPI, Preto - CH-9317011-NA","599,99","705,87",15,https://kabum.com.br/produto/109996/mouse-gamer-corsair-ironclaw-wireless-rgb-10-botoes-18000dpi-preto-ch-9317011-na,KaBuM!,FALSE,"{'idOferta': 721467, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 14:26:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 449.99, 'precoParcelado': 529.4, 'descontoPorcentagem': 25, 'disponivel': 70}",FALSE
37697,"Webcam HD Logitech C270, 720p, 30 FPS, Microfone Integrado, USB 2.0 - 960-000694","249,99","294,11",15,https://kabum.com.br/produto/37697/webcam-hd-logitech-c270-720p-30-fps-microfone-integrado-usb-2-0-960-000694,KaBuM!,FALSE,"{'idOferta': 723139, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 12:21:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 199.99, 'precoParcelado': 235.28, 'descontoPorcentagem': 20, 'disponivel': 30}",FALSE
94598,"Gabinete Aerocool Cylon, Mid Tower, ATX, RGB LED, Preto","239,99","282,34",15,https://kabum.com.br/produto/94598/gabinete-aerocool-cylon-mid-tower-atx-rgb-led-preto,KaBuM!,FALSE,"{'idOferta': 719167, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-17 10:58:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 219.99, 'precoParcelado': 258.81, 'descontoPorcentagem': 8, 'disponivel': 16}",FALSE
364881,"Fone de Ouvido Sem Fio WAAW by Alok ENERGY 100EBG, Bluetooth TWS, Modo Gamer e Resistente à Água, Preto - WAAW0008","199,99","222,21",10,https://kabum.com.br/produto/364881/fone-de-ouvido-sem-fio-waaw-by-alok-energy-100ebg-bluetooth-tws-modo-gamer-e-resistente-a-agua-preto-waaw0008,KaBuM!,FALSE,"{'idOferta': 722288, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-23 07:54:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 159.99, 'precoParcelado': 177.77, 'descontoPorcentagem': 19, 'disponivel': 151}",FALSE
102797,"Mousepad Gamer T-Dagger Lava L, Extra Grande (780x30mm) - T-TMP300","39,99","47,05",15,https://kabum.com.br/produto/102797/mousepad-gamer-t-dagger-lava-l-extra-grande-780x30mm-t-tmp300,KaBuM!,FALSE,"{'idOferta': 717992, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-02 18:25:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 34.99, 'precoParcelado': 41.16, 'descontoPorcentagem': 12, 'disponivel': 139}",FALSE
115450,"Gabinete Gamer Corsair 4000D Airflow, Mid Tower, ATX, Lateral em Vidro Temperado, com Fan, Branco - CC-9011201-WW","749,99","882,34",15,https://kabum.com.br/produto/115450/gabinete-gamer-corsair-4000d-airflow-mid-tower-atx-lateral-em-vidro-temperado-com-fan-branco-cc-9011201-ww,KaBuM!,FALSE,"{'idOferta': 721454, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 14:26:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 699.99, 'precoParcelado': 823.52, 'descontoPorcentagem': 6, 'disponivel': 20}",FALSE
147561,"Caixa de Som Vinik VS-01 USB/P2, 2W, Preto - 29384","26,99","31,75",15,https://kabum.com.br/produto/147561/caixa-de-som-vinik-vs-01-usb-p2-2w-preto-29384,KaBuM!,FALSE,"{'idOferta': 720129, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-11 10:17:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 14.99, 'precoParcelado': 17.64, 'descontoPorcentagem': 44, 'disponivel': 36}",FALSE
104004,"Teclado Mecânico Gamer Sem Fio Logitech G915 LIGHTSPEED RGB LIGHTSYNC, USB ou Bluetooth, Ultrafino, Switch GL Tactile, Preto - 920-008902","1199,99","1411,75",15,https://kabum.com.br/produto/104004/teclado-mecanico-gamer-sem-fio-logitech-g915-lightspeed-rgb-lightsync-usb-ou-bluetooth-ultrafino-switch-gl-tactile-preto-920-008902,KaBuM!,FALSE,"{'idOferta': 723199, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 15:14:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 999.99, 'precoParcelado': 1176.46, 'descontoPorcentagem': 16, 'disponivel': 75}",FALSE
114576,"Tela Verde Chroma Key Husky Gaming, Retrátil, Com ajuste de altura, Case para Transporte - HGMM002","699,99","823,52",15,https://kabum.com.br/produto/114576/tela-verde-chroma-key-husky-gaming-retratil-com-ajuste-de-altura-case-para-transporte-hgmm002,KaBuM!,FALSE,"{'idOferta': 721551, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 11:29:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 599.99, 'precoParcelado': 705.87, 'descontoPorcentagem': 14, 'disponivel': 35}",FALSE
107362,"Suporte para Monitor ELG, 17´ a 34´, Altura Ajustável -  F50N","149,99","176,46",15,https://kabum.com.br/produto/107362/suporte-para-monitor-elg-17-a-34-altura-ajustavel-f50n,KaBuM!,FALSE,"{'idOferta': 720910, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-16 07:54:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 119.99, 'precoParcelado': 141.16, 'descontoPorcentagem': 20, 'disponivel': 173}",FALSE
109989,"Gabinete Gamer Corsair ICUE 220T TG, RGB, Mid-Tower, ATX, Lateral e Frontal em Vidro Temperado, Com FAN, Preto - CC-9011190","599,99","705,87",15,https://kabum.com.br/produto/109989/gabinete-gamer-corsair-icue-220t-tg-rgb-mid-tower-atx-lateral-e-frontal-em-vidro-temperado-com-fan-preto-cc-9011190,KaBuM!,FALSE,"{'idOferta': 719169, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-05 18:34:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 529.99, 'precoParcelado': 623.52, 'descontoPorcentagem': 11, 'disponivel': 25}",FALSE
65799,"Teclado sem fio Logitech K480 com Suporte Integrado para Smartphone e Tablet, Bluetooth Easy-Switch para 3 dispositivos - 920-006348","257,58","303,04",15,https://kabum.com.br/produto/65799/teclado-sem-fio-logitech-k480-com-suporte-integrado-para-smartphone-e-tablet-bluetooth-easy-switch-para-3-dispositivos-920-006348,KaBuM!,FALSE,"{'idOferta': 720382, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-12 15:15:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 187.99, 'precoParcelado': 221.16, 'descontoPorcentagem': 27, 'disponivel': 16}",FALSE
128591,"Teclado Mecânico Gamer Redragon Mitra, LED Vermelho, Switch Outemu Red, ABNT2 - K551-1","229,99","270,58",15,https://kabum.com.br/produto/128591/teclado-mecanico-gamer-redragon-mitra-led-vermelho-switch-outemu-red-abnt2-k551-1,KaBuM!,FALSE,"{'idOferta': 723116, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 10:27:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 179.99, 'precoParcelado': 211.75, 'descontoPorcentagem': 21, 'disponivel': 378}",FALSE
405811,"Gabinete Gamer Hayom, Mid Tower, RGB, ATX, Lateral em Vidro Temperado, 3x Cooler Fan RGB, Preto - GB1710","299,99","352,93",15,https://kabum.com.br/produto/405811/gabinete-gamer-hayom-mid-tower-rgb-atx-lateral-em-vidro-temperado-3x-cooler-fan-rgb-preto-gb1710,KaBuM!,FALSE,"{'idOferta': 723279, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 17:17:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 259.99, 'precoParcelado': 305.87, 'descontoPorcentagem': 13, 'disponivel': 15}",FALSE
130889,"Mouse Gamer HyperX Pulsefire Haste RGB, 16000 DPI - 4P5P9AA","259,99","305,87",15,https://kabum.com.br/produto/130889/mouse-gamer-hyperx-pulsefire-haste-rgb-16000-dpi-4p5p9aa,KaBuM!,FALSE,"{'idOferta': 721573, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 15:48:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 239.99, 'precoParcelado': 282.34, 'descontoPorcentagem': 7, 'disponivel': 34}",TRUE
77451,Suporte Octoo UpTable p/ Notebook V2,"59,99","70,58",15,https://kabum.com.br/produto/77451/suporte-octoo-uptable-p-notebook-v2,KaBuM!,FALSE,"{'idOferta': 723242, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 16:04:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 56.99, 'precoParcelado': 67.05, 'descontoPorcentagem': 5, 'disponivel': 40}",TRUE
150220,"HUB USB 2.0 Trust, 4 Portas - 23786","39,99","47,05",15,https://kabum.com.br/produto/150220/hub-usb-2-0-trust-4-portas-23786,KaBuM!,FALSE,"{'idOferta': 719497, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-09 11:56:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 35.99, 'precoParcelado': 42.34, 'descontoPorcentagem': 10, 'disponivel': 2}",FALSE
353995,"Teclado Satechi, USB, Aluminio Prata - ST-AMWKS","429,99","505,87",15,https://kabum.com.br/produto/353995/teclado-satechi-usb-aluminio-prata-st-amwks,KaBuM!,FALSE,"{'idOferta': 723044, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 08:09:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 399.99, 'precoParcelado': 470.58, 'descontoPorcentagem': 6, 'disponivel': 20}",FALSE
161611,"Teclado Mecânico Gamer Logitech G PRO K/DA Layout US, RGB, TKL, Cabo Destacável, GX Brown Tactile, Edição League of Legends KDA - 920-010074","799,99","941,16",15,https://kabum.com.br/produto/161611/teclado-mecanico-gamer-logitech-g-pro-k-da-layout-us-rgb-tkl-cabo-destacavel-gx-brown-tactile-edicao-league-of-legends-kda-920-010074,KaBuM!,FALSE,"{'idOferta': 721047, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-17 08:19:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 499.99, 'precoParcelado': 588.22, 'descontoPorcentagem': 37, 'disponivel': 74}",FALSE
369789,"Stream Deck MK.2 Elgato White Edition, 15 Teclas, Multi Actions, USB/USB-C, Com Suporte de Mesa - 10GBA9911","749,99","882,34",15,https://kabum.com.br/produto/369789/stream-deck-mk-2-elgato-white-edition-15-teclas-multi-actions-usb-usb-c-com-suporte-de-mesa-10gba9911,KaBuM!,FALSE,"{'idOferta': 720622, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-15 08:06:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 699.99, 'precoParcelado': 823.52, 'descontoPorcentagem': 6, 'disponivel': 31}",FALSE
128305,"Soundbar Gamer Trust GXT 618 Asto Sound Bar PC Speaker, USB, 6W RMS - 22209","189,99","223,52",15,https://kabum.com.br/produto/128305/soundbar-gamer-trust-gxt-618-asto-sound-bar-pc-speaker-usb-6w-rms-22209,KaBuM!,FALSE,"{'idOferta': 716939, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-01 20:00:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 144.99, 'precoParcelado': 170.58, 'descontoPorcentagem': 23, 'disponivel': 49}",FALSE
310982,"Mousepad Gamer Redragon Kunlun L, Speed, Extra Grande (880x420mm), Vermelho e Branco - P006C","99,99","117,64",15,https://kabum.com.br/produto/310982/mousepad-gamer-redragon-kunlun-l-speed-extra-grande-880x420mm-vermelho-e-branco-p006c,KaBuM!,FALSE,"{'idOferta': 720889, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-16 11:33:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 84.99, 'precoParcelado': 99.99, 'descontoPorcentagem': 15, 'disponivel': 29}",FALSE
289097,"Headset Gamer Sem Fio JBL Linha Quantum 350WL, Drivers 40mm, P2, Preto - 28913518","549,99","647,05",15,https://kabum.com.br/produto/289097/headset-gamer-sem-fio-jbl-linha-quantum-350wl-drivers-40mm-p2-preto-28913518,KaBuM!,FALSE,"{'idOferta': 721860, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 13:06:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 439.99, 'precoParcelado': 517.64, 'descontoPorcentagem': 19, 'disponivel': 550}",FALSE
421687,"Mesa Digitalizadora Wacom One By, Média, com Caneta, Preto  - CTL672","549,99","647,05",15,https://kabum.com.br/produto/421687/mesa-digitalizadora-wacom-one-by-media-com-caneta-preto-ctl672,KaBuM!,FALSE,"{'idOferta': 721550, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 11:29:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 399.99, 'precoParcelado': 470.58, 'descontoPorcentagem': 27, 'disponivel': 88}",FALSE
328629,"Suporte para Notebook Multi, LED, Até 15.6,Dual Fan, Preto - AC392","75,99","89,4",15,https://kabum.com.br/produto/328629/suporte-para-notebook-multi-led-ate-15-6-dual-fan-preto-ac392,KaBuM!,FALSE,"{'idOferta': 720914, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-16 12:35:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 59.99, 'precoParcelado': 70.58, 'descontoPorcentagem': 21, 'disponivel': 72}",FALSE
405789,"Headset Gamer Havit H2002D, Drivers 53mm, P3, XBOX ONE e PS4, Branco e Vermelho - HV-H2002WR","249,99","294,11",15,https://kabum.com.br/produto/405789/headset-gamer-havit-h2002d-drivers-53mm-p3-xbox-one-e-ps4-branco-e-vermelho-hv-h2002wr,KaBuM!,FALSE,"{'idOferta': 720272, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-11 10:17:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 189.99, 'precoParcelado': 223.52, 'descontoPorcentagem': 24, 'disponivel': 164}",FALSE
129061,"Gabinete Gamer Corsair 470T, Mid Tower, RGB, ATX, Lateral em Vidro Temperado, Com Fan, Preto  - CC-9011215-WW","739,99","870,58",15,https://kabum.com.br/produto/129061/gabinete-gamer-corsair-470t-mid-tower-rgb-atx-lateral-em-vidro-temperado-com-fan-preto-cc-9011215-ww,KaBuM!,FALSE,"{'idOferta': 721572, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 15:48:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 599.99, 'precoParcelado': 705.87, 'descontoPorcentagem': 18, 'disponivel': 18}",FALSE
335384,"Teclado Mecânico Gamer Redragon Fizz, LED Rainbow, Switch Azul, TKL, USB-C, ABNT2, Preto - K617-R-B (PT-BLUE)","179,99","211,75",15,https://kabum.com.br/produto/335384/teclado-mecanico-gamer-redragon-fizz-led-rainbow-switch-azul-tkl-usb-c-abnt2-preto-k617-r-b-pt-blue-,KaBuM!,FALSE,"{'idOferta': 723200, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 15:14:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 159.9, 'precoParcelado': 188.12, 'descontoPorcentagem': 11, 'disponivel': 59}",FALSE
376196,"Microfone Gamer HyperX SoloCast Podcast, USB Gaming, PC, PS5, PS4, Mac, Redução de Ruídos, Branco - 519T2AA","389,99","458,81",15,https://kabum.com.br/produto/376196/microfone-gamer-hyperx-solocast-podcast-usb-gaming-pc-ps5-ps4-mac-reducao-de-ruidos-branco-519t2aa,KaBuM!,FALSE,"{'idOferta': 720846, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-16 07:54:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 339.99, 'precoParcelado': 399.99, 'descontoPorcentagem': 12, 'disponivel': 63}",FALSE
2414,Bright Combo Teclado e Mouse Sem Fio Slim 0055,"69,99","82,34",15,https://kabum.com.br/produto/2414/bright-combo-teclado-e-mouse-sem-fio-slim-0055,KaBuM!,FALSE,"{'idOferta': 720660, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-15 08:06:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 66.49, 'precoParcelado': 78.22, 'descontoPorcentagem': 5, 'disponivel': 129}",TRUE
117229,"Mouse Sem Fio Gamer Razer Viper Ultimate, Chroma, sem Dock, Optical Switch, 8 Botões, 20000DPI - RZ01-03050200-R3U1","599,99","705,87",15,https://kabum.com.br/produto/117229/mouse-sem-fio-gamer-razer-viper-ultimate-chroma-sem-dock-optical-switch-8-botoes-20000dpi-rz01-03050200-r3u1,KaBuM!,FALSE,"{'idOferta': 719725, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-10 08:30:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 499.99, 'precoParcelado': 588.22, 'descontoPorcentagem': 16, 'disponivel': 162}",FALSE
